Unnamed: 0,Symbol,ISIN,Trade Date,Exchange,Segment,Series,Trade Type,Auction,Quantity,Price,Trade ID,Order ID,Order Execution Time,Trade Value,Hour
,MARUTI,INE585B01010,2022-12-23,NSE,EQ,EQ,buy,False,8,8202.4,53122601,1200000016707486,2022-12-23T12:11:51,65619.2,12
,MARUTI,INE585B01010,2022-12-23,NSE,EQ,EQ,buy,False,1,8202.35,53122600,1200000016707486,2022-12-23T12:11:51,8202.35,12
,MARUTI,INE585B01010,2022-12-23,NSE,EQ,EQ,buy,False,1,8201.95,53122596,1200000016707486,2022-12-23T12:11:51,8201.95,12
,ULTRACEMCO,INE481G01011,2022-12-23,NSE,EQ,EQ,sell,False,1,6907.6,81468777,1300000030775194,2022-12-23T15:20:39,6907.6,15
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,buy,False,100,27.15,50302185,1200000001334910,2022-12-26T09:20:59,2715.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,buy,False,195,27.1,50428975,1200000001917319,2022-12-26T09:24:28,5284.5,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,buy,False,4077,27.1,50428974,1200000001917319,2022-12-26T09:24:28,110486.70000000001,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,buy,False,664,27.1,50428973,1200000001917319,2022-12-26T09:24:28,17994.4,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,buy,False,64,27.1,50428972,1200000001917319,2022-12-26T09:24:28,1734.4,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,500,26.8,50681907,1200000001917341,2022-12-26T09:32:49,13400.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,5,26.8,50681906,1200000001917341,2022-12-26T09:32:49,134.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,1,26.8,50681905,1200000001917341,2022-12-26T09:32:49,26.8,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,800,26.8,50681904,1200000001917341,2022-12-26T09:32:49,21440.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,1000,26.8,50681903,1200000001917341,2022-12-26T09:32:49,26800.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,300,26.8,50681902,1200000001917341,2022-12-26T09:32:49,8040.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,769,26.8,50681901,1200000001917341,2022-12-26T09:32:49,20609.2,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,140,26.8,50681908,1200000001917341,2022-12-26T09:32:49,3752.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,1221,26.8,50681909,1200000001917341,2022-12-26T09:32:49,32722.8,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,264,26.85,50681900,1200000001917341,2022-12-26T09:32:49,7088.400000000001,9
,IOB,INE565A01014,2022-12-26,NSE,EQ,EQ,buy,False,1083,27.65,25806666,1100000003923025,2022-12-26T09:37:17,29944.949999999997,9
,IOB,INE565A01014,2022-12-26,NSE,EQ,EQ,buy,False,3867,27.65,25806668,1100000003923025,2022-12-26T09:37:17,106922.54999999999,9
,IOB,INE565A01014,2022-12-26,NSE,EQ,EQ,buy,False,50,27.65,25806667,1100000003923025,2022-12-26T09:37:17,1382.5,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,10,423.9,25885407,1100000004349394,2022-12-26T09:40:40,4239.0,9
,ADANIENT,INE423A01024,2022-12-26,NSE,EQ,EQ,buy,False,4,3726.95,797417,1000000004021984,2022-12-26T09:44:07,14907.8,9
,ADANIENT,INE423A01024,2022-12-26,NSE,EQ,EQ,buy,False,1,3726.95,797416,1000000004021984,2022-12-26T09:44:07,3726.95,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,82,423.3,25990382,1100000004885077,2022-12-26T09:45:24,34710.6,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,60,423.35,25990381,1100000004885077,2022-12-26T09:45:24,25401.0,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,12,423.35,25990380,1100000004885077,2022-12-26T09:45:24,5080.200000000001,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,14,423.35,25990379,1100000004885077,2022-12-26T09:45:24,5926.900000000001,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,10,423.35,25990378,1100000004885077,2022-12-26T09:45:24,4233.5,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,42,423.4,25990376,1100000004885077,2022-12-26T09:45:24,17782.8,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,29,423.35,25990377,1100000004885077,2022-12-26T09:45:24,12277.150000000001,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,1,423.45,25990375,1100000004885077,2022-12-26T09:45:24,423.45,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,sell,False,50,423.5,25990374,1100000004885077,2022-12-26T09:45:24,21175.0,9
,ADANIENT,INE423A01024,2022-12-26,NSE,EQ,EQ,buy,False,40,3736.15,851207,1000000004356566,2022-12-26T09:47:09,149446.0,9
,MAHABANK,INE457A01014,2022-12-26,NSE,EQ,EQ,sell,False,100,27.15,51026176,1200000004945864,2022-12-26T09:47:55,2715.0,9
,ADANIENT,INE423A01024,2022-12-26,NSE,EQ,EQ,sell,False,5,3731.1,885345,1000000004579327,2022-12-26T09:49:18,18655.5,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,buy,False,9,423.7,26084749,1100000005399741,2022-12-26T09:49:22,3813.2999999999997,9
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,buy,False,1,423.6,26084748,1100000005399741,2022-12-26T09:49:22,423.6,9
,ADANIENT,INE423A01024,2022-12-26,NSE,EQ,EQ,sell,False,39,3706.0,1027164,1000000004356565,2022-12-26T09:59:01,144534.0,9
,ADANIENT,INE423A01024,2022-12-26,NSE,EQ,EQ,sell,False,1,3706.0,1027165,1000000004356565,2022-12-26T09:59:01,3706.0,9
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,1,1448.2,1089762,1000000005850141,2022-12-26T10:03:58,1448.2,10
,PFC,INE134E01011,2022-12-26,NSE,EQ,EQ,sell,False,100,134.65,51497430,1200000007645166,2022-12-26T10:18:08,13465.0,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,50,1442.0,1270266,1000000007005145,2022-12-26T10:18:58,72100.0,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,1,1442.0,1270265,1000000007005145,2022-12-26T10:18:58,1442.0,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,7,1442.05,1270264,1000000007005145,2022-12-26T10:18:58,10094.35,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,2,1441.25,1270271,1000000007005145,2022-12-26T10:18:58,2882.5,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,7,1440.85,1270272,1000000007005145,2022-12-26T10:18:58,10085.949999999999,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,3,1440.85,1270273,1000000007005145,2022-12-26T10:18:58,4322.549999999999,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,21,1440.8,1270274,1000000007005145,2022-12-26T10:18:58,30256.8,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,3,1442.05,1270263,1000000007005145,2022-12-26T10:18:58,4326.15,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,7,1441.25,1270270,1000000007005145,2022-12-26T10:18:58,10088.75,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,2,1441.65,1270269,1000000007005145,2022-12-26T10:18:58,2883.3,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,6,1441.65,1270268,1000000007005145,2022-12-26T10:18:58,8649.900000000001,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,sell,False,1,1442.0,1270267,1000000007005145,2022-12-26T10:18:58,1442.0,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,1,1438.8,1281651,1000000007071067,2022-12-26T10:19:42,1438.8,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,1,1448.05,1535166,1000000007005160,2022-12-26T10:42:25,1448.05,10
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,buy,False,20,424.95,26841607,1100000004885085,2022-12-26T10:42:25,8499.0,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,1,1447.7,1535162,1000000007005160,2022-12-26T10:42:25,1447.7,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,1,1447.75,1535163,1000000007005160,2022-12-26T10:42:25,1447.75,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,3,1447.8,1535164,1000000007005160,2022-12-26T10:42:25,4343.4,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,3,1447.9,1535165,1000000007005160,2022-12-26T10:42:25,4343.700000000001,10
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,buy,False,278,424.95,26841609,1100000004885085,2022-12-26T10:42:25,118136.09999999999,10
,GLENMARK,INE935A01035,2022-12-26,NSE,EQ,EQ,buy,False,2,424.95,26841608,1100000004885085,2022-12-26T10:42:25,849.9,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,2,1448.35,1535171,1000000007005160,2022-12-26T10:42:25,2896.7,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,6,1448.75,1535172,1000000007005160,2022-12-26T10:42:25,8692.5,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,2,1448.75,1535173,1000000007005160,2022-12-26T10:42:25,2897.5,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,64,1448.95,1535175,1000000007005160,2022-12-26T10:42:25,92732.8,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,1,1448.1,1535167,1000000007005160,2022-12-26T10:42:25,1448.1,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,1,1448.15,1535168,1000000007005160,2022-12-26T10:42:25,1448.15,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,4,1448.2,1535169,1000000007005160,2022-12-26T10:42:25,5792.8,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,4,1449.0,1535177,1000000007005160,2022-12-26T10:42:25,5796.0,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,4,1448.85,1535174,1000000007005160,2022-12-26T10:42:25,5795.4,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,6,1448.35,1535170,1000000007005160,2022-12-26T10:42:25,8690.099999999999,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,1,1449.0,1535178,1000000007005160,2022-12-26T10:42:25,1449.0,10
,CLEAN,INE227W01023,2022-12-26,NSE,EQ,EQ,buy,False,6,1449.0,1535176,1000000007005160,2022-12-26T10:42:25,8694.0,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,10,318.1,1559386,1000000008889609,2022-12-26T10:44:59,3181.0,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,100,318.4,1566221,1000000008943280,2022-12-26T10:45:40,31839.999999999996,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,25,318.4,1566225,1000000008943280,2022-12-26T10:45:40,7959.999999999999,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,149,318.4,1566224,1000000008943280,2022-12-26T10:45:40,47441.6,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,62,318.4,1566223,1000000008943280,2022-12-26T10:45:40,19740.8,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,177,318.4,1566222,1000000008943280,2022-12-26T10:45:40,56356.799999999996,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,162,318.4,1566220,1000000008943280,2022-12-26T10:45:40,51580.799999999996,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,buy,False,25,318.35,1566219,1000000008943280,2022-12-26T10:45:40,7958.750000000001,10
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,10,318.2,1567682,1000000008952409,2022-12-26T10:45:48,3182.0,10
,PFC,INE134E01011,2022-12-26,NSE,EQ,EQ,buy,False,84,135.75,52037705,1200000010928558,2022-12-26T11:06:26,11403.0,11
,PFC,INE134E01011,2022-12-26,NSE,EQ,EQ,buy,False,16,135.75,52037704,1200000010928558,2022-12-26T11:06:26,2172.0,11
,IOB,INE565A01014,2022-12-26,NSE,EQ,EQ,sell,False,5000,29.2,27678236,1100000003923028,2022-12-26T12:00:47,146000.0,12
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,111,319.45,2213377,1000000008943290,2022-12-26T12:00:47,35458.95,12
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,100,319.45,2213378,1000000008943290,2022-12-26T12:00:47,31945.0,12
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,24,319.4,2213379,1000000008943290,2022-12-26T12:00:47,7665.599999999999,12
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,2,319.4,2213381,1000000008943290,2022-12-26T12:00:47,638.8,12
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,216,319.4,2213382,1000000008943290,2022-12-26T12:00:47,68990.4,12
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,113,319.45,2213376,1000000008943290,2022-12-26T12:00:47,36097.85,12
,APOLLOTYRE,INE438A01022,2022-12-26,NSE,EQ,EQ,sell,False,134,319.4,2213380,1000000008943290,2022-12-26T12:00:47,42799.6,12
,AJANTPHARM,INE031B01049,2022-12-26,NSE,EQ,EQ,buy,False,1,1202.85,3337922,1000000021495928,2022-12-26T14:24:07,1202.85,14
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,buy,False,1,805.9,3376223,1000000021787101,2022-12-26T14:28:35,805.9,14
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,buy,False,2,808.25,3398023,1000000021937987,2022-12-26T14:31:17,1616.5,14
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,buy,False,139,808.2,3398022,1000000021937987,2022-12-26T14:31:17,112339.8,14
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,buy,False,98,808.2,3398021,1000000021937987,2022-12-26T14:31:17,79203.6,14
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,buy,False,17,808.25,3398025,1000000021937987,2022-12-26T14:31:17,13740.25,14
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,buy,False,44,808.25,3398024,1000000021937987,2022-12-26T14:31:17,35563.0,14
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,sell,False,1,807.75,3399066,1000000021943844,2022-12-26T14:31:26,807.75,14
,BANKINDIA,INE084A01016,2022-12-26,NSE,EQ,EQ,buy,False,490,87.4,3602010,1000000023367485,2022-12-26T14:52:36,42826.0,14
,BANKINDIA,INE084A01016,2022-12-26,NSE,EQ,EQ,sell,False,490,87.55,3611269,1000000023367487,2022-12-26T14:53:40,42899.5,14
,BANKINDIA,INE084A01016,2022-12-26,NSE,EQ,EQ,buy,False,241,87.55,3618142,1000000023475756,2022-12-26T14:54:24,21099.55,14
,BANKINDIA,INE084A01016,2022-12-26,NSE,EQ,EQ,buy,False,848,87.55,3618143,1000000023475756,2022-12-26T14:54:24,74242.4,14
,BANKINDIA,INE084A01016,2022-12-26,NSE,EQ,EQ,buy,False,1291,87.55,3618144,1000000023475756,2022-12-26T14:54:24,113027.05,14
,BANKINDIA,INE084A01016,2022-12-26,NSE,EQ,EQ,buy,False,90,87.55,3618145,1000000023475756,2022-12-26T14:54:24,7879.5,14
,AJANTPHARM,INE031B01049,2022-12-26,NSE,EQ,EQ,sell,False,1,1194.0,3630629,1000000023548992,2022-12-26T14:55:42,1194.0,14
,BANKINDIA,INE084A01016,2022-12-26,NSE,EQ,EQ,sell,False,2470,87.0,3765348,1000000023475763,2022-12-26T15:07:18,214890.0,15
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,sell,False,22,806.0,3825650,1000000021937992,2022-12-26T15:12:00,17732.0,15
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,sell,False,61,806.0,3825655,1000000021937992,2022-12-26T15:12:00,49166.0,15
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,sell,False,5,806.0,3825654,1000000021937992,2022-12-26T15:12:00,4030.0,15
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,sell,False,6,806.0,3825653,1000000021937992,2022-12-26T15:12:00,4836.0,15
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,sell,False,6,806.0,3825652,1000000021937992,2022-12-26T15:12:00,4836.0,15
,ADANIPORTS,INE742F01042,2022-12-26,NSE,EQ,EQ,sell,False,200,806.0,3825651,1000000021937992,2022-12-26T15:12:00,161200.0,15
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,1,278.05,75513082,1300000002236469,2022-12-27T09:26:31,278.05,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,9,278.05,75513083,1300000002236469,2022-12-27T09:26:31,2502.4500000000003,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,7,275.65,75581564,1300000002531920,2022-12-27T09:28:27,1929.5499999999997,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,1,276.15,75581548,1300000002531920,2022-12-27T09:28:27,276.15,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,17,276.15,75581549,1300000002531920,2022-12-27T09:28:27,4694.549999999999,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,92,276.1,75581550,1300000002531920,2022-12-27T09:28:27,25401.2,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,17,276.05,75581551,1300000002531920,2022-12-27T09:28:27,4692.85,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,2,276.05,75581552,1300000002531920,2022-12-27T09:28:27,552.1,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,17,275.9,75581553,1300000002531920,2022-12-27T09:28:27,4690.299999999999,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,2,275.9,75581554,1300000002531920,2022-12-27T09:28:27,551.8,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,16,275.85,75581555,1300000002531920,2022-12-27T09:28:27,4413.6,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,50,275.8,75581556,1300000002531920,2022-12-27T09:28:27,13790.0,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,14,275.8,75581557,1300000002531920,2022-12-27T09:28:27,3861.2000000000003,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,155,275.8,75581558,1300000002531920,2022-12-27T09:28:27,42749.0,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,4,275.75,75581559,1300000002531920,2022-12-27T09:28:27,1103.0,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,10,275.75,75581560,1300000002531920,2022-12-27T09:28:27,2757.5,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,16,275.75,75581561,1300000002531920,2022-12-27T09:28:27,4412.0,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,15,275.75,75581562,1300000002531920,2022-12-27T09:28:27,4136.25,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,303,275.7,75581563,1300000002531920,2022-12-27T09:28:27,83537.09999999999,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,2,275.65,75581565,1300000002531920,2022-12-27T09:28:27,551.3,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,sell,False,10,275.65,75581566,1300000002531920,2022-12-27T09:28:27,2756.5,9
,ADANIGREEN,INE364U01010,2022-12-27,NSE,EQ,EQ,buy,False,100,1907.0,496171,1000000002863458,2022-12-27T09:35:00,190700.0,9
,ADANIGREEN,INE364U01010,2022-12-27,NSE,EQ,EQ,sell,False,43,1897.6,506830,1000000002863466,2022-12-27T09:35:31,81596.8,9
,ADANIGREEN,INE364U01010,2022-12-27,NSE,EQ,EQ,sell,False,46,1897.6,506829,1000000002863466,2022-12-27T09:35:31,87289.59999999999,9
,ADANIGREEN,INE364U01010,2022-12-27,NSE,EQ,EQ,sell,False,11,1897.55,506831,1000000002863466,2022-12-27T09:35:31,20873.05,9
,IDFCFIRSTB,INE092T01019,2022-12-27,NSE,EQ,EQ,sell,False,3500,55.1,25728304,1100000003690368,2022-12-27T09:36:47,192850.0,9
,IDFCFIRSTB,INE092T01019,2022-12-27,NSE,EQ,EQ,sell,False,200,55.1,25728303,1100000003690368,2022-12-27T09:36:47,11020.0,9
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,buy,False,750,279.15,75949162,1300000002531919,2022-12-27T09:40:42,209362.49999999997,9
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,sell,False,26,1335.45,76081278,1300000005084160,2022-12-27T09:47:37,34721.700000000004,9
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,sell,False,1,1335.5,76081276,1300000005084160,2022-12-27T09:47:37,1335.5,9
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,sell,False,26,1335.5,76081277,1300000005084160,2022-12-27T09:47:37,34723.0,9
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,sell,False,13,1335.45,76081279,1300000005084160,2022-12-27T09:47:37,17360.850000000002,9
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,sell,False,54,1335.4,76081280,1300000005084160,2022-12-27T09:47:37,72111.6,9
,IDFCFIRSTB,INE092T01019,2022-12-27,NSE,EQ,EQ,buy,False,1734,55.45,26146698,1100000003690371,2022-12-27T10:02:48,96150.3,10
,IDFCFIRSTB,INE092T01019,2022-12-27,NSE,EQ,EQ,buy,False,1966,55.45,26146697,1100000003690371,2022-12-27T10:02:48,109014.70000000001,10
,SHILPAMED,INE790G01031,2022-12-27,NSE,EQ,EQ,buy,False,10,277.0,76357575,1300000006656774,2022-12-27T10:05:03,2770.0,10
,NATIONALUM,INE139A01034,2022-12-27,NSE,EQ,EQ,sell,False,100,77.2,51090165,1200000006186895,2022-12-27T10:05:18,7720.0,10
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,buy,False,5,1340.25,76431084,1300000005084164,2022-12-27T10:10:12,6701.25,10
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,buy,False,22,1340.0,76431082,1300000005084164,2022-12-27T10:10:12,29480.0,10
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,buy,False,27,1340.25,76431085,1300000005084164,2022-12-27T10:10:12,36186.75,10
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,buy,False,3,1340.25,76431086,1300000005084164,2022-12-27T10:10:12,4020.75,10
,TRENT,INE849A01020,2022-12-27,NSE,EQ,EQ,buy,False,63,1340.1,76431083,1300000005084164,2022-12-27T10:10:12,84426.29999999999,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,10,289.7,26273663,1100000007427837,2022-12-27T10:12:24,2897.0,10
,HONAUT,INE671A01010,2022-12-27,NSE,EQ,EQ,sell,False,1,41990.0,26337010,1100000007860513,2022-12-27T10:17:33,41990.0,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,76,290.45,26456625,1100000008576150,2022-12-27T10:27:28,22074.2,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,15,290.45,26456626,1100000008576150,2022-12-27T10:27:28,4356.75,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,15,290.45,26456627,1100000008576150,2022-12-27T10:27:28,4356.75,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,125,290.5,26456628,1100000008576150,2022-12-27T10:27:28,36312.5,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,50,290.5,26456629,1100000008576150,2022-12-27T10:27:28,14525.0,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,100,290.5,26456630,1100000008576150,2022-12-27T10:27:28,29050.0,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,20,290.5,26456631,1100000008576150,2022-12-27T10:27:28,5810.0,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,14,290.55,26456632,1100000008576150,2022-12-27T10:27:28,4067.7000000000003,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,1,290.6,26456633,1100000008576150,2022-12-27T10:27:28,290.6,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,484,290.6,26456636,1100000008576150,2022-12-27T10:27:28,140650.40000000002,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,50,290.6,26456635,1100000008576150,2022-12-27T10:27:28,14530.000000000002,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,buy,False,50,290.6,26456634,1100000008576150,2022-12-27T10:27:28,14530.000000000002,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,sell,False,10,289.9,26473584,1100000008676433,2022-12-27T10:28:42,2899.0,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,sell,False,15,289.85,26581863,1100000008576166,2022-12-27T10:37:55,4347.75,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,sell,False,113,289.9,26581862,1100000008576166,2022-12-27T10:37:55,32758.699999999997,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,sell,False,12,289.95,26581861,1100000008576166,2022-12-27T10:37:55,3479.3999999999996,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,sell,False,660,289.8,26581867,1100000008576166,2022-12-27T10:37:55,191268.0,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,sell,False,179,289.85,26581866,1100000008576166,2022-12-27T10:37:55,51883.15,10
,INDIANB,INE562A01011,2022-12-27,NSE,EQ,EQ,sell,False,13,289.85,26581864,1100000008576166,2022-12-27T10:37:55,3768.05,10
